season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny
2018,5,WAS,NO,NO,NO,NO,NO
2018,6,PHI,NYG,PHI,NYG,PHI,PHI
2018,6,ARI,MIN,MIN,MIN,ARI,MIN
2018,6,BUF,HOU,HOU,HOU,HOU,HOU
2018,6,CAR,WAS,CAR,WAS,CAR,CAR
2018,6,CHI,MIA,CHI,MIA,CHI,MIA
2018,6,IND,NYJ,NYJ,IND,NYJ,NYJ
2018,6,LAC,CLE,CLE,CLE,CLE,CLE
2018,6,PIT,CIN,PIT,PIT,PIT,PIT
2018,6,SEA,LV,SEA,LV,LV,SEA
2018,6,TB,ATL,TB,ATL,ATL,ATL
2018,6,LA,DEN,LA,LA,LA,LA
2018,6,BAL,TEN,TEN,BAL,TEN,TEN
2018,6,JAX,DAL,JAX,JAX,JAX,JAX
2018,6,KC,NE,NE,NE,KC,NE
2018,6,SF,GB,GB,GB,GB,GB
2018,7,DEN,ARI,DEN,DEN,ARI,DEN
2018,7,TEN,LAC,LAC,LAC,TEN,LAC
2018,7,BUF,IND,BUF,IND,IND,BUF
2018,7,CAR,PHI,PHI,PHI,PHI,PHI
2018,7,CIN,KC,KC,KC,KC,KC
2018,7,CLE,TB,CLE,TB,CLE,TB
2018,7,DET,MIA,MIA,DET,MIA,MIA
2018,7,HOU,JAX,JAX,JAX,JAX,JAX
2018,7,MIN,NYJ,NYJ,MIN,MIN,MIN
2018,7,NE,CHI,NE,NE,NE,NE
2018,7,NO,BAL,NO,BAL,NO,BAL
2018,7,DAL,WAS,WAS,WAS,DAL,WAS
2018,7,LA,SF,LA,LA,SF,LA
2018,7,NYG,ATL,ATL,ATL,ATL,ATL
2018,8,MIA,HOU,MIA,HOU,HOU,HOU
2018,8,PHI,JAX,JAX,JAX,JAX,PHI
2018,8,BAL,CAR,CAR,CAR,CAR,CAR
2018,8,CLE,PIT,PIT,PIT,PIT,PIT
2018,8,DEN,KC,KC,KC,KC,KC
2018,8,NYJ,CHI,CHI,CHI,CHI,CHI
2018,8,SEA,DET,SEA,SEA,SEA,DET
2018,8,TB,CIN,CIN,CIN,TB,CIN
2018,8,WAS,NYG,WAS,WAS,NYG,WAS
2018,8,IND,LV,LV,IND,LV,IND
2018,8,GB,LA,LA,LA,GB,LA
2018,8,SF,ARI,ARI,ARI,ARI,ARI
2018,8,NO,MIN,MIN,NO,MIN,MIN
2018,8,NE,BUF,NE,NE,NE,NE
2018,9,LV,SF,SF,SF,LV,SF
2018,9,ATL,WAS,WAS,WAS,ATL,WAS
2018,9,CHI,BUF,CHI,CHI,CHI,CHI
2018,9,DET,MIN,MIN,MIN,MIN,MIN
2018,9,KC,CLE,KC,KC,KC,KC
2018,9,NYJ,MIA,NYJ,MIA,MIA,NYJ
2018,9,PIT,BAL,PIT,PIT,PIT,PIT
2018,9,TB,CAR,CAR,CAR,CAR,CAR
2018,9,HOU,DEN,HOU,DEN,HOU,HOU
2018,9,LAC,SEA,SEA,SEA,SEA,SEA
2018,9,LA,NO,LA,NO,LA,LA
2018,9,GB,NE,NE,NE,GB,NE
2018,9,TEN,DAL,DAL,DAL,DAL,DAL
2018,10,CAR,PIT,PIT,PIT,CAR,PIT
2018,10,ARI,KC,KC,KC,KC,KC
2018,10,ATL,CLE,ATL,ATL,ATL,ATL
2018,10,BUF,NYJ,NYJ,NYJ,NYJ,NYJ
2018,10,DET,CHI,CHI,CHI,CHI,CHI
2018,10,JAX,IND,IND,JAX,JAX,IND
2018,10,MIA,GB,GB,GB,GB,GB
2018,10,NE,TEN,NE,NE,NE,NE
2018,10,NO,CIN,NO,NO,NO,NO
2018,10,WAS,TB,WAS,TB,WAS,WAS
2018,10,LAC,LV,LAC,LAC,LAC,LAC
2018,10,SEA,LA,LA,LA,LA,LA
2018,10,DAL,PHI,PHI,PHI,PHI,PHI
2018,10,NYG,SF,SF,SF,SF,SF
2018,11,GB,SEA,GB,SEA,GB,GB
2018,11,CAR,DET,CAR,CAR,CAR,CAR
2018,11,CIN,BAL,CIN,CIN,BAL,BAL
2018,11,DAL,ATL,ATL,ATL,ATL,ATL
2018,11,HOU,WAS,WAS,WAS,WAS,HOU
2018,11,MIN,CHI,CHI,CHI,CHI,CHI
2018,11,PHI,NO,NO,NO,NO,NO
2018,11,TB,NYG,TB,NYG,NYG,NYG
2018,11,TEN,IND,TEN,TEN,TEN,IND
2018,11,DEN,LAC,LAC,LAC,LAC,LAC
2018,11,LV,ARI,ARI,ARI,LV,ARI
2018,11,PIT,JAX,PIT,PIT,JAX,PIT
2018,11,KC,LA,LA,KC,KC,LA
2018,12,CHI,DET,CHI,DET,CHI,CHI
2018,12,WAS,DAL,WAS,DAL,WAS,WAS
2018,12,ATL,NO,NO,NO,NO,NO
2018,12,CLE,CIN,CIN,CIN,CIN,CIN
2018,12,JAX,BUF,JAX,JAX,JAX,BUF
2018,12,MIA,IND,IND,IND,MIA,IND
2018,12,NE,NYJ,NE,NE,NE,NE
2018,12,NYG,PHI,PHI,PHI,PHI,PHI
2018,12,LV,BAL,BAL,BAL,BAL,BAL
2018,12,SF,TB,TB,TB,SF,TB
2018,12,SEA,CAR,CAR,CAR,CAR,SEA
2018,12,ARI,LAC,LAC,LAC,LAC,LAC
2018,12,PIT,DEN,PIT,PIT,DEN,PIT
2018,12,GB,MIN,GB,GB,GB,GB
2018,12,TEN,HOU,HOU,HOU,HOU,HOU
2018,13,NO,DAL,NO,NO,NO,NO
2018,13,ARI,GB,GB,GB,GB,GB
2018,13,BAL,ATL,ATL,ATL,ATL,BAL
2018,13,BUF,MIA,MIA,MIA,MIA,BUF
2018,13,CAR,TB,CAR,CAR,CAR,CAR
2018,13,CHI,NYG,CHI,CHI,CHI,CHI
2018,13,CLE,HOU,HOU,HOU,HOU,HOU
2018,13,DEN,CIN,DEN,DEN,DEN,DEN
2018,13,IND,JAX,JAX,IND,JAX,IND
2018,13,LAC,PIT,PIT,PIT,PIT,PIT
2018,13,LA,DET,LA,LA,LA,LA
2018,13,KC,LV,KC,KC,KC,KC
2018,13,NYJ,TEN,TEN,TEN,TEN,TEN
2018,13,MIN,NE,NE,NE,NE,NE
2018,13,SF,SEA,SEA,SEA,SEA,SEA
2018,13,WAS,PHI,WAS,PHI,PHI,PHI
2018,14,JAX,TEN,TEN,TEN,TEN,TEN
2018,14,ATL,GB,GB,GB,GB,GB
2018,14,BAL,KC,KC,KC,KC,KC
2018,14,CAR,CLE,CLE,CAR,CAR,CAR
2018,14,IND,HOU,HOU,HOU,HOU,HOU
2018,14,LA,CHI,LA,LA,LA,LA
2018,14,NE,MIA,NE,NE,NE,NE
2018,14,NO,TB,NO,NO,NO,NO
2018,14,NYG,WAS,WAS,NYG,WAS,NYG
2018,14,NYJ,BUF,NYJ,BUF,NYJ,BUF
2018,14,CIN,LAC,LAC,LAC,LAC,LAC
2018,14,DEN,SF,DEN,SF,DEN,DEN
2018,14,DET,ARI,ARI,ARI,ARI,ARI
2018,14,PHI,DAL,DAL,DAL,PHI,DAL
2018,14,PIT,LV,PIT,PIT,PIT,PIT
2018,14,MIN,SEA,SEA,SEA,MIN,SEA
2018,15,LAC,KC,LAC,KC,KC,KC
2018,15,CLE,DEN,DEN,DEN,DEN,DEN
2018,15,HOU,NYJ,HOU,HOU,HOU,HOU
2018,15,ARI,ATL,ARI,ATL,ARI,ATL
2018,15,DAL,IND,DAL,DAL,DAL,DAL
2018,15,DET,BUF,BUF,DET,BUF,BUF
2018,15,GB,CHI,CHI,CHI,GB,CHI
2018,15,MIA,MIN,MIN,MIN,MIA,MIN
2018,15,LV,CIN,CIN,CIN,CIN,CIN
2018,15,TB,BAL,BAL,TB,BAL,BAL
2018,15,TEN,NYG,TEN,NYG,NYG,NYG
2018,15,WAS,JAX,JAX,JAX,WAS,JAX
2018,15,SEA,SF,SEA,SEA,SF,SEA
2018,15,NE,PIT,NE,NE,NE,NE
2018,15,PHI,LA,LA,LA,LA,LA
2018,15,NO,CAR,NO,NO,NO,NO
2018,16,ATL,CAR,ATL,CAR,CAR,CAR
2018,16,BUF,NE,NE,NE,NE,NE
2018,16,CIN,CLE,CLE,CLE,CLE,CLE
2018,16,GB,NYJ,NYJ,GB,GB,GB
2018,16,HOU,PHI,HOU,HOU,PHI,PHI
2018,16,JAX,MIA,MIA,MIA,JAX,MIA
2018,16,MIN,DET,MIN,DET,DET,MIN
2018,16,NYG,IND,IND,IND,NYG,IND
2018,16,TB,DAL,DAL,DAL,DAL,DAL
2018,16,WAS,TEN,TEN,TEN,TEN,TEN
2018,16,BAL,LAC,LAC,LAC,LAC,LAC
2018,16,CHI,SF,CHI,CHI,CHI,CHI
2018,16,LA,ARI,LA,LA,LA,LA
2018,16,PIT,NO,NO,NO,NO,NO
2018,16,KC,SEA,SEA,KC,KC,SEA
2018,16,DEN,LV,DEN,LV,DEN,DEN
2018,17,ATL,TB,ATL,TB,ATL,ATL
2018,17,CAR,NO,NO,NO,NO,NO
2018,17,CHI,MIN,MIN,CHI,CHI,MIN
2018,17,CIN,PIT,PIT,PIT,PIT,PIT
2018,17,CLE,BAL,BAL,BAL,BAL,BAL
2018,17,DAL,NYG,DAL,DAL,DAL,DAL
2018,17,DET,GB,GB,GB,GB,GB
2018,17,IND,TEN,TEN,IND,TEN,TEN
2018,17,JAX,HOU,HOU,HOU,HOU,HOU
2018,17,MIA,BUF,MIA,BUF,BUF,BUF
2018,17,NYJ,NE,NE,NE,NE,NE
2018,17,LV,KC,KC,KC,KC,KC
2018,17,PHI,WAS,WAS,PHI,PHI,PHI
2018,17,ARI,SEA,SEA,SEA,SEA,SEA
2018,17,LAC,DEN,LAC,LAC,DEN,LAC
2018,17,SF,LA,LA,LA,LA,LA
2018,18,IND,HOU,HOU,HOU,HOU,IND
2018,18,SEA,DAL,DAL,DAL,DAL,SEA
2018,18,LAC,BAL,LAC,LAC,LAC,LAC
2018,18,PHI,CHI,CHI,PHI,PHI,CHI
2018,18,IND,KC,KC,KC,IND,KC
2018,18,DAL,LA,LA,LA,LA,LA
2018,18,LAC,NE,NE,NE,NE,LAC
2018,18,PHI,NO,NO,NO,PHI,NO
2018,18,LA,NO,NO,NO,NO,LA
2018,18,NE,KC,NE,KC,NE,NE
2018,18,NE,LA,NE,NE,LA,NE
2019,1,GB,CHI,CHI,CHI,GB,GB
2019,1,ATL,MIN,MIN,ATL,ATL,MIN
2019,1,BAL,MIA,BAL,MIA,BAL,BAL
2019,1,BUF,NYJ,NYJ,NYJ,NYJ,BUF
2019,1,KC,JAX,KC,KC,JAX,KC
2019,1,LA,CAR,CAR,LA,LA,LA
2019,1,TEN,CLE,TEN,CLE,TEN,CLE
2019,1,WAS,PHI,PHI,PHI,PHI,PHI
2019,1,CIN,SEA,SEA,SEA,SEA,SEA
2019,1,IND,LAC,LAC,LAC,LAC,LAC
2019,1,DET,ARI,ARI,ARI,ARI,ARI
2019,1,NYG,DAL,DAL,DAL,DAL,DAL
2019,1,SF,TB,TB,TB,SF,SF
2019,1,PIT,NE,NE,NE,NE,NE
2019,1,HOU,NO,NO,NO,NO,NO
2019,1,DEN,LV,DEN,DEN,LV,DEN
2019,2,TB,CAR,CAR,CAR,CAR,CAR
2019,2,ARI,BAL,BAL,BAL,BAL,BAL
2019,2,BUF,NYG,NYG,BUF,NYG,NYG
2019,2,DAL,WAS,WAS,WAS,DAL,WAS
2019,2,IND,TEN,TEN,TEN,TEN,TEN
2019,2,JAX,HOU,HOU,HOU,JAX,HOU
2019,2,LAC,DET,LAC,LAC,LAC,LAC
2019,2,MIN,GB,GB,GB,GB,GB
2019,2,NE,MIA,NE,NE,NE,NE
2019,2,SF,CIN,CIN,CIN,SF,CIN
2019,2,SEA,PIT,PIT,PIT,SEA,SEA
2019,2,KC,LV,KC,KC,KC,KC
2019,2,CHI,DEN,CHI,CHI,CHI,DEN
2019,2,NO,LA,LA,NO,LA,LA
2019,2,PHI,ATL,PHI,ATL,PHI,PHI
2019,2,CLE,NYJ,NYJ,CLE,CLE,CLE
2019,3,TEN,JAX,JAX,JAX,JAX,TEN
2019,3,ATL,IND,ATL,ATL,ATL,ATL
2019,3,BAL,KC,KC,KC,KC,KC
2019,3,CIN,BUF,BUF,BUF,CIN,BUF
2019,3,DEN,GB,GB,GB,GB,GB
2019,3,DET,PHI,PHI,PHI,PHI,PHI
2019,3,MIA,DAL,DAL,DAL,DAL,DAL
2019,3,NYJ,NE,NE,NE,NE,NE
2019,3,LV,MIN,MIN,MIN,LV,MIN
2019,3,CAR,ARI,ARI,ARI,ARI,ARI
2019,3,NYG,TB,NYG,TB,NYG,TB
2019,3,HOU,LAC,LAC,HOU,LAC,LAC
2019,3,NO,SEA,SEA,SEA,NO,SEA
2019,3,PIT,SF,SF,SF,SF,SF
2019,3,LA,CLE,LA,LA,LA,LA
2019,3,CHI,WAS,WAS,WAS,CHI,WAS
2019,4,PHI,GB,GB,GB,GB,GB
2019,4,CAR,HOU,HOU,HOU,HOU,HOU
2019,4,CLE,BAL,BAL,BAL,BAL,BAL
2019,4,KC,DET,KC,KC,KC,KC
2019,4,LAC,MIA,LAC,LAC,LAC,LAC
2019,4,NE,BUF,NE,NE,NE,NE
2019,4,LV,IND,IND,IND,IND,IND
2019,4,TEN,ATL,ATL,TEN,ATL,ATL
2019,4,WAS,NYG,NYG,NYG,NYG,NYG
2019,4,SEA,ARI,SEA,SEA,SEA,SEA
2019,4,TB,LA,LA,LA,LA,LA
2019,4,JAX,DEN,JAX,JAX,DEN,DEN
2019,4,MIN,CHI,CHI,CHI,CHI,MIN
2019,4,DAL,NO,NO,NO,DAL,NO
2019,4,CIN,PIT,PIT,PIT,PIT,PIT
2019,5,LA,SEA,SEA,SEA,LA,LA
2019,5,ARI,CIN,ARI,ARI,ARI,ARI
2019,5,ATL,HOU,ATL,HOU,ATL,HOU
2019,5,BAL,PIT,BAL,BAL,BAL,BAL
2019,5,BUF,TEN,BUF,TEN,TEN,TEN
2019,5,CHI,LV,CHI,CHI,CHI,CHI
2019,5,JAX,CAR,CAR,CAR,CAR,CAR
2019,5,MIN,NYG,NYG,NYG,NYG,NYG
2019,5,NE,WAS,NE,NE,NE,NE
2019,5,NYJ,PHI,PHI,PHI,PHI,PHI
2019,5,TB,NO,NO,NO,NO,NO
2019,5,DEN,LAC,LAC,LAC,DEN,LAC
2019,5,GB,DAL,DAL,DAL,GB,DAL
2019,5,IND,KC,KC,KC,KC,KC
2019,5,CLE,SF,SF,SF,SF,SF
2019,6,NYG,NE,NE,NE,NE,NE
2019,6,CAR,TB,CAR,CAR,CAR,CAR
2019,6,CIN,BAL,BAL,BAL,BAL,BAL
2019,6,HOU,KC,KC,KC,KC,KC
2019,6,NO,JAX,NO,JAX,JAX,NO
2019,6,PHI,MIN,MIN,PHI,PHI,PHI
2019,6,SEA,CLE,SEA,SEA,SEA,SEA
2019,6,WAS,MIA,WAS,MIA,WAS,MIA
2019,6,ATL,ARI,ARI,ARI,ATL,ARI
2019,6,SF,LA,LA,LA,SF,LA
2019,6,DAL,NYJ,DAL,DAL,DAL,DAL
2019,6,TEN,DEN,DEN,DEN,DEN,TEN
2019,6,PIT,LAC,LAC,LAC,LAC,LAC
2019,6,DET,GB,GB,GB,GB,GB
2019,7,KC,DEN,KC,KC,KC,KC
2019,7,ARI,NYG,ARI,NYG,NYG,NYG
2019,7,HOU,IND,IND,HOU,HOU,HOU
2019,7,JAX,CIN,CIN,JAX,JAX,CIN
2019,7,LA,ATL,LA,LA,ATL,LA
2019,7,MIA,BUF,BUF,BUF,BUF,BUF
2019,7,MIN,DET,MIN,DET,DET,DET
2019,7,LV,GB,GB,GB,GB,GB
2019,7,SF,WAS,WAS,SF,SF,SF
2019,7,LAC,TEN,TEN,TEN,TEN,LAC
2019,7,BAL,SEA,SEA,SEA,SEA,SEA
2019,7,NO,CHI,NO,NO,CHI,NO
2019,7,PHI,DAL,DAL,DAL,PHI,DAL
2019,7,NE,NYJ,NE,NE,NE,NE
2019,8,WAS,MIN,MIN,MIN,MIN,MIN
2019,8,ARI,NO,NO,NO,NO,NO
2019,8,CIN,LA,LA,LA,LA,LA
2019,8,LAC,CHI,CHI,CHI,CHI,CHI
2019,8,NYG,DET,DET,DET,DET,DET
2019,8,NYJ,JAX,JAX,JAX,JAX,JAX
2019,8,LV,HOU,HOU,HOU,LV,HOU
2019,8,PHI,BUF,BUF,BUF,PHI,BUF
2019,8,SEA,ATL,SEA,SEA,ATL,SEA
2019,8,TB,TEN,TEN,TEN,TEN,TB
2019,8,CAR,SF,SF,SF,SF,SF
2019,8,CLE,NE,NE,NE,NE,NE
2019,8,DEN,IND,IND,IND,DEN,IND
2019,8,GB,KC,KC,KC,GB,GB
2019,8,MIA,PIT,PIT,PIT,PIT,PIT
2019,9,SF,ARI,SF,SF,SF,SF
2019,9,HOU,JAX,HOU,HOU,JAX,HOU
2019,9,CHI,PHI,PHI,PHI,PHI,PHI
2019,9,IND,PIT,PIT,PIT,IND,IND
2019,9,MIN,KC,KC,KC,KC,KC
2019,9,NYJ,MIA,NYJ,NYJ,NYJ,MIA
2019,9,TEN,CAR,CAR,CAR,CAR,CAR
2019,9,WAS,BUF,BUF,BUF,WAS,BUF
2019,9,DET,LV,LV,LV,LV,LV
2019,9,TB,SEA,SEA,SEA,SEA,SEA
2019,9,CLE,DEN,DEN,DEN,CLE,DEN
2019,9,GB,LAC,GB,GB,GB,GB
2019,9,NE,BAL,NE,NE,NE,NE
2019,9,DAL,NYG,NYG,DAL,DAL,DAL
2019,10,LAC,LV,LV,LV,LV,LAC
2019,10,ARI,TB,ARI,TB,TB,TB
2019,10,ATL,NO,NO,NO,NO,NO
2019,10,BAL,CIN,BAL,BAL,BAL,BAL
2019,10,BUF,CLE,BUF,BUF,CLE,BUF
2019,10,CAR,GB,GB,GB,GB,GB
2019,10,DET,CHI,CHI,CHI,CHI,CHI
2019,10,KC,TEN,KC,KC,KC,KC
2019,10,NYG,NYJ,NYG,NYJ,NYG,NYJ
2019,10,MIA,IND,IND,IND,IND,IND
2019,10,LA,PIT,LA,LA,LA,PIT
2019,10,MIN,DAL,DAL,MIN,DAL,DAL
2019,10,SEA,SF,SF,SEA,SF,SF
2019,11,PIT,CLE,PIT,CLE,PIT,PIT
2019,11,ATL,CAR,CAR,CAR,CAR,CAR
2019,11,BUF,MIA,BUF,BUF,BUF,BUF
2019,11,DAL,DET,DAL,DAL,DAL,DAL
2019,11,DEN,MIN,MIN,MIN,MIN,MIN
2019,11,HOU,BAL,BAL,BAL,BAL,BAL
2019,11,JAX,IND,IND,IND,IND,IND
2019,11,NO,TB,NO,NO,NO,NO
2019,11,NYJ,WAS,WAS,NYJ,WAS,WAS
2019,11,ARI,SF,SF,SF,SF,SF
2019,11,CIN,LV,LV,LV,LV,LV
2019,11,NE,PHI,NE,NE,NE,NE
2019,11,CHI,LA,LA,LA,LA,LA
2019,11,KC,LAC,KC,KC,KC,KC
2019,12,IND,HOU,HOU,HOU,HOU,HOU
2019,12,CAR,NO,NO,NO,NO,NO
2019,12,DEN,BUF,BUF,BUF,BUF,BUF
2019,12,DET,WAS,WAS,DET,WAS,WAS
2019,12,MIA,CLE,CLE,CLE,CLE,CLE
2019,12,NYG,CHI,CHI,CHI,CHI,CHI
2019,12,LV,NYJ,LV,LV,LV,LV
2019,12,PIT,CIN,CIN,PIT,CIN,PIT
2019,12,TB,ATL,ATL,ATL,ATL,TB
2019,12,JAX,TEN,TEN,TEN,TEN,TEN
2019,12,DAL,NE,NE,NE,NE,NE
2019,12,GB,SF,SF,SF,GB,SF
2019,12,SEA,PHI,SEA,SEA,SEA,SEA
2019,12,BAL,LA,BAL,BAL,LA,BAL
2019,13,CHI,DET,CHI,CHI,DET,CHI
2019,13,BUF,DAL,BUF,DAL,DAL,DAL
2019,13,NO,ATL,NO,NO,NO,ATL
2019,13,GB,NYG,GB,GB,GB,GB
2019,13,NYJ,CIN,NYJ,NYJ,CIN,NYJ
2019,13,LV,KC,KC,KC,KC,KC
2019,13,PHI,MIA,PHI,PHI,PHI,PHI
2019,13,SF,BAL,BAL,BAL,SF,BAL
2019,13,TB,JAX,JAX,JAX,JAX,JAX
2019,13,TEN,IND,IND,IND,IND,IND
2019,13,WAS,CAR,CAR,CAR,CAR,CAR
2019,13,LA,ARI,LA,ARI,LA,LA
2019,13,CLE,PIT,PIT,PIT,PIT,CLE
2019,13,LAC,DEN,DEN,DEN,DEN,DEN
2019,13,NE,HOU,NE,NE,NE,NE
2019,13,MIN,SEA,SEA,SEA,SEA,SEA
2019,14,DAL,CHI,CHI,DAL,DAL,DAL
2019,14,BAL,BUF,BAL,BAL,BAL,BAL
2019,14,CAR,ATL,CAR,ATL,ATL,ATL
2019,14,CIN,CLE,CLE,CLE,CLE,CLE
2019,14,DEN,HOU,HOU,HOU,DEN,HOU
2019,14,DET,MIN,MIN,MIN,MIN,MIN
2019,14,IND,TB,TB,TB,IND,IND
2019,14,MIA,NYJ,NYJ,NYJ,NYJ,NYJ
2019,14,SF,NO,NO,SF,SF,NO
2019,14,WAS,GB,GB,GB,GB,GB
2019,14,LAC,JAX,LAC,JAX,LAC,LAC
2019,14,KC,NE,NE,NE,NE,NE
2019,14,PIT,ARI,PIT,PIT,ARI,PIT
2019,14,TEN,LV,TEN,LV,LV,TEN
2019,14,SEA,LA,SEA,SEA,LA,SEA
2019,14,NYG,PHI,PHI,PHI,PHI,PHI
2019,15,NYJ,BAL,BAL,BAL,BAL,BAL
2019,15,BUF,PIT,PIT,BUF,PIT,BUF
2019,15,CHI,GB,GB,GB,GB,GB
2019,15,DEN,KC,KC,KC,KC,KC
2019,15,HOU,TEN,TEN,HOU,HOU,TEN
2019,15,MIA,NYG,NYG,NYG,NYG,MIA
2019,15,NE,CIN,NE,NE,NE,NE
2019,15,PHI,WAS,WAS,PHI,PHI,PHI
2019,15,SEA,CAR,SEA,SEA,SEA,SEA
2019,15,TB,DET,TB,DET,DET,TB
2019,15,CLE,ARI,CLE,CLE,ARI,CLE
2019,15,JAX,LV,LV,LV,LV,LV
2019,15,ATL,SF,SF,SF,SF,SF
2019,15,LA,DAL,LA,DAL,DAL,LA
2019,15,MIN,LAC,MIN,MIN,MIN,LAC
2019,15,IND,NO,NO,NO,NO,NO
2019,16,BAL,CLE,BAL,BAL,BAL,BAL
2019,16,BUF,NE,NE,NE,NE,NE
2019,16,CAR,IND,IND,IND,IND,IND
2019,16,CIN,MIA,MIA,MIA,MIA,MIA
2019,16,DET,DEN,DEN,DEN,DET,DEN
2019,16,HOU,TB,HOU,HOU,HOU,HOU
2019,16,JAX,ATL,ATL,ATL,ATL,ATL
2019,16,LA,SF,SF,SF,SF,SF
2019,16,NO,TEN,NO,NO,NO,NO
2019,16,NYG,WAS,WAS,WAS,WAS,WAS
2019,16,LV,LAC,LAC,LAC,LV,LAC
2019,16,PIT,NYJ,NYJ,NYJ,PIT,PIT
2019,16,ARI,SEA,SEA,SEA,SEA,SEA
2019,16,DAL,PHI,PHI,DAL,PHI,DAL
2019,16,KC,CHI,KC,KC,KC,KC
2019,16,GB,MIN,MIN,MIN,GB,GB
2019,17,ATL,TB,TB,TB,ATL,TB
2019,17,CHI,MIN,MIN,MIN,MIN,MIN
2019,17,CLE,CIN,CLE,CLE,CLE,CLE
2019,17,GB,DET,GB,GB,GB,GB
2019,17,IND,JAX,IND,IND,IND,JAX
2019,17,LAC,KC,KC,KC,KC,KC
2019,17,MIA,NE,NE,NE,NE,NE
2019,17,NO,CAR,NO,NO,NO,NO
2019,17,NYJ,BUF,BUF,BUF,BUF,BUF
2019,17,PHI,NYG,PHI,PHI,PHI,PHI
2019,17,PIT,BAL,BAL,BAL,BAL,BAL
2019,17,TEN,HOU,HOU,HOU,HOU,HOU
2019,17,WAS,DAL,DAL,DAL,DAL,DAL
2019,17,ARI,LA,LA,LA,LA,LA
2019,17,LV,DEN,DEN,DEN,LV,DEN
2019,17,SF,SEA,SEA,SEA,SEA,SEA
2019,18,BUF,HOU,BUF,BUF,HOU,BUF
2019,18,TEN,NE,NE,NE,NE,NE
2019,18,MIN,NO,NO,NO,NO,NO
2019,18,SEA,PHI,SEA,SEA,PHI,SEA
2019,18,MIN,SF,SF,SF,SF,SF
2019,18,TEN,BAL,BAL,BAL,BAL,BAL
2019,18,HOU,KC,KC,KC,KC,KC
2019,18,SEA,GB,GB,SEA,GB,GB
2019,18,TEN,KC,TEN,KC,TEN,KC
2019,18,GB,SF,SF,SF,GB,GB
2019,18,SF,KC,SF,KC,KC,SF
2020,1,HOU,KC,KC,KC,KC,KC
2020,1,CHI,DET,CHI,CHI,CHI,CHI
2020,1,CLE,BAL,BAL,BAL,BAL,BAL
2020,1,GB,MIN,GB,MIN,GB,GB
2020,1,IND,JAX,IND,IND,JAX,IND
2020,1,LV,CAR,CAR,CAR,CAR,CAR
2020,1,MIA,NE,NE,NE,NE,NE
2020,1,NYJ,BUF,BUF,BUF,BUF,BUF
2020,1,PHI,WAS,PHI,PHI,PHI,PHI
2020,1,SEA,ATL,SEA,SEA,ATL,SEA
2020,1,LAC,CIN,LAC,CIN,CIN,CIN
2020,1,ARI,SF,SF,SF,SF,SF
2020,1,TB,NO,NO,NO,NO,NO
2020,1,DAL,LA,LA,LA,LA,DAL
2020,1,PIT,NYG,PIT,PIT,PIT,PIT
2020,1,TEN,DEN,DEN,TEN,DEN,DEN
2020,2,CIN,CLE,CIN,CIN,CLE,CLE
2020,2,ATL,DAL,DAL,DAL,ATL,DAL
2020,2,BUF,MIA,BUF,BUF,MIA,BUF
2020,2,CAR,TB,TB,TB,TB,CAR
2020,2,DEN,PIT,PIT,PIT,DEN,PIT
2020,2,DET,GB,GB,GB,GB,GB
2020,2,JAX,TEN,TEN,TEN,JAX,TEN
2020,2,LA,PHI,LA,LA,LA,LA
2020,2,MIN,IND,IND,MIN,MIN,MIN
2020,2,NYG,CHI,CHI,CHI,CHI,CHI
2020,2,SF,NYJ,SF,SF,SF,SF
2020,2,WAS,ARI,ARI,ARI,WAS,ARI
2020,2,BAL,HOU,BAL,BAL,HOU,BAL
2020,2,KC,LAC,LAC,KC,KC,KC
2020,2,NE,SEA,SEA,SEA,SEA,SEA
2020,2,NO,LV,NO,NO,NO,NO
2020,3,MIA,JAX,JAX,JAX,MIA,JAX
2020,3,CHI,ATL,ATL,ATL,ATL,ATL
2020,3,CIN,PHI,CIN,PHI,PHI,PHI
2020,3,HOU,PIT,PIT,PIT,PIT,PIT
2020,3,LV,NE,NE,LV,NE,NE
2020,3,LA,BUF,BUF,BUF,LA,LA
2020,3,SF,NYG,SF,SF,SF,SF
2020,3,TEN,MIN,TEN,MIN,MIN,TEN
2020,3,WAS,CLE,CLE,CLE,WAS,CLE
2020,3,CAR,LAC,LAC,LAC,CAR,LAC
2020,3,NYJ,IND,IND,IND,IND,IND
2020,3,DAL,SEA,SEA,SEA,SEA,SEA
2020,3,DET,ARI,ARI,ARI,ARI,ARI
2020,3,TB,DEN,TB,TB,DEN,DEN
2020,3,GB,NO,GB,NO,GB,NO
2020,3,KC,BAL,BAL,KC,KC,BAL
2020,4,DEN,NYJ,DEN,DEN,DEN,NYJ
2020,4,ARI,CAR,ARI,ARI,ARI,ARI
2020,4,BAL,WAS,BAL,BAL,BAL,BAL
2020,4,CLE,DAL,CLE,DAL,DAL,DAL
2020,4,IND,CHI,CHI,CHI,CHI,IND
2020,4,JAX,CIN,CIN,CIN,JAX,CIN
2020,4,LAC,TB,TB,TB,TB,TB
2020,4,MIN,HOU,HOU,HOU,MIN,HOU
2020,4,NO,DET,NO,NO,NO,NO
2020,4,PIT,TEN,TEN,TEN,TEN,TEN
2020,4,SEA,MIA,SEA,SEA,SEA,SEA
2020,4,NYG,LA,LA,LA,LA,LA
